,driver_id,customer_id,rating
16630,1793268,52922260,5
16661,1660528,23091720,5
16695,1811984,48201276,0
16698,1826220,47641040,5
16712,749208,52922260,5
16747,1816220,7487028,5
16758,1714948,33932624,0
16766,1649856,10598144,5
16768,616120,20184372,5
16783,827368,11076052,5
16800,1793676,41483300,5
16819,1631476,11091300,5
16841,1586216,47961448,5
16844,1810044,52250892,5
16891,1665080,25148396,5
16892,1731728,33567980,0
16898,643800,22274284,0
16901,1365876,50315148,5
16915,1704788,17903596,4
16916,754212,17232688,5
16934,675196,34216736,0
16942,1122552,9691404,5
16956,1883144,5169536,0
16957,1740356,56671116,5
16973,1170532,55874888,5
17016,1750356,53117080,5
17053,1909656,40591732,0
17064,690872,54872744,0
17078,758372,13365240,5
17090,1630892,44203576,0
17111,1150372,52979752,5
17114,774244,45762816,5
17143,593900,54268332,4
17150,1780272,52250892,0
17153,662616,22484176,0
17157,544844,16546532,5
17165,1882144,19906112,5
17186,1635412,5677896,5
17198,1181816,43099964,5
17243,1751252,51941080,5
17256,1489240,53256824,5
17263,744688,28799428,5
17288,1808040,53815276,5
17307,1819912,15151012,0
17309,1909656,55836316,0
17310,1314808,13943084,5
17315,1892188,52706176,5
17325,656888,5550612,0
17349,1720204,20827640,0
17361,1713712,39643464,0
17380,1410652,11589132,5
17386,1825444,56578224,0
17434,1761332,13443596,0
17440,1767828,55524436,0
17441,1806936,675648,5
17452,1481584,31548456,1
17461,1360240,41654864,5
17464,1446440,49394792,5
17475,825708,15499124,0
17483,1893584,54869560,5
17492,1713524,30234732,5
17513,881956,22075560,5
17542,650916,7487028,5
17547,1837140,52015024,5
17557,977380,2950496,4
17568,1734992,5413188,5
17576,1697996,28921972,5
17577,749696,14327868,5
17584,1908296,49052236,0
17613,1181552,24891108,0
17618,1793820,15854688,5
17622,1859476,56140584,0
17638,1893992,6283176,0
17642,1488024,57715584,5
17658,690892,48604448,0
17689,632688,55612560,0
17694,1863888,22471452,5
17710,1750364,56906900,5
17730,1162596,39273688,5
17769,1885176,12803496,0
17807,1170156,35068700,5
17811,1752192,14177828,5
17838,1844580,6487312,5
17854,808748,5906148,5
17859,1322556,5189900,5
17892,1435400,49394792,5
17913,603416,56025008,5
17927,703100,56075392,0
17936,1618884,52702764,0
17943,756928,17438336,5
17969,648088,47622244,0
18011,670640,9823560,0
18022,1439700,38134628,5
18033,605344,28117392,5
18035,1811488,26804484,0
18044,1363064,6828940,0
18066,1175224,54641424,0
18067,1161964,48052196,4
18077,1262688,53313464,0
18122,1563468,53430448,5
18148,1419800,52623596,4
18150,1360292,1237080,3
18173,1852456,57522532,5
18191,1855856,10485556,0
18209,1655120,37478556,5
18210,1855856,58071588,0
18249,1300572,32204600,5
18250,1950384,57496448,0
18258,1284968,51295692,5
18260,1174656,25036080,5
18262,1988552,19143380,5
18297,758424,56500616,0
18327,1855856,11047900,5
18330,1975332,22084172,4
18331,643800,15377852,5
18341,1972508,7041032,5
18342,1982496,24864764,0
18376,754212,25148396,5
18444,886304,32672844,5
18468,1654808,9871908,5
18488,1908572,47072024,5
18499,1888612,20172788,4
18509,749168,13943084,5
18522,1796456,49391196,0
18526,1146840,55508368,5
18542,1882420,25767796,0
18550,1246820,46314628,5
18649,1452612,29653856,5
18684,1881544,50602472,0
18691,1881800,9713844,5
18699,1167912,10865284,5
18739,555484,5916908,5
18759,1338176,35816592,0
18769,1008196,54573472,4
18824,903204,21798156,5
18830,1394968,12895932,5
18849,1494548,32343304,5
18858,1846936,16036724,5
18870,1845764,18682764,0
18886,1852868,39927568,5
18890,1660528,28717292,5
18891,1301384,6924940,0
18911,1701644,39829360,5
18921,1713712,9691404,0
18946,1683416,52955904,5
18967,1777344,13943776,5
18985,1823060,45585492,5
19007,1774280,51660688,5
19008,583868,37678652,5
19018,1884364,17132440,5
19020,1174852,54888508,5
19034,1892968,56075392,3
19041,681176,33589996,5
19066,1915592,12895932,5
19068,1660320,56515520,5
19072,1515276,25148396,5
19135,1441640,4431980,5
19150,746080,54082760,0
19186,937932,31376696,5
19232,667484,47612772,5
19243,1008400,13809532,5
19252,1289936,57125740,0
19257,1888448,46610732,4
19266,1742124,56222812,5
19275,697020,22765280,0
19302,921016,10855012,5
19338,1751380,19755964,5
19369,919928,862860,0
19412,1545024,43996364,0
19420,1696364,50838596,5
19455,1792748,45840980,5
19513,1721344,39410500,0
19568,745300,41867800,0
19601,703472,48261964,5
19613,1340168,20217824,0
19624,1446268,35765052,5
19627,1181732,2466472,5
19662,887096,15047600,5
19695,1174772,15144416,5
19709,524528,46255612,5
19713,1167856,54628452,0
19730,1004824,33089124,5
19733,1815956,20883308,0
19739,1492624,48741424,0
19745,603380,46887852,5
19762,1807960,51916844,0
19771,1281396,43867448,5
19776,1360232,21475244,1
19779,645288,4688012,0
19784,1645056,7740196,5
19785,1716032,16871256,5
19786,1458296,7525120,4
19845,1301392,13443596,5
19856,1506252,45033572,4
19860,1146592,55395132,5
19867,1527772,37331712,5
19873,590840,17575608,5
19875,1304488,14893920,5
19883,1268020,49088304,5
19961,1842944,53185424,5
19972,1698008,18776828,5
19984,1750472,47544840,5
19987,1885192,37904636,5
20015,1774280,48161736,5
20016,1757556,25010564,5
20024,1836628,42426920,5
20050,1278880,11601188,0
20063,1721612,24435456,5
20068,555272,55025832,5
20073,1713520,21406840,5
20074,1402308,14271004,0
20077,1304776,27444384,5
20088,520340,55395132,0
20103,1694968,46336748,5
20123,1599368,3414552,5
20140,1167844,14467268,5
20146,1671248,51514444,5
20171,686472,7358860,5
20177,1845848,36197736,5
20187,1174772,18666128,0
20191,1348220,47568932,5
20192,1836768,52248376,0
20194,1162504,22084172,4
20217,1792584,20428548,5
20221,1855056,18682764,0
20222,1747144,11897520,5
20238,1724592,42572008,0
20241,1263056,21356048,5
20280,656888,5472888,5
20282,702144,11453656,5
20283,928228,33533020,0
20285,1865668,3940824,5
20292,1620372,25728792,5
20333,1710552,53157640,0
20377,1290176,21406840,0
20416,1170532,10262132,0
20418,1375596,13655072,0
20439,1353940,7472132,5
20458,961324,21233996,0
20480,1630700,13886256,5
20491,1752192,19791000,0
20497,589120,35629936,5
20512,1750364,56067544,5
20536,843816,41650020,5
20550,1882144,43984824,5
20564,1702076,21486928,0
20567,1909656,25817700,5
20579,1866124,44048956,0
20595,1846896,54687692,5
20605,1810044,7860200,5
20618,1514864,31026232,0
20633,1645092,10485556,5
20659,1799764,51105044,5
20681,1246836,54940144,5
20695,774244,47321072,5
20701,1130556,45207620,5
20704,1916996,18510832,5
20729,1908268,12257432,5
20753,1468112,17349932,5
20756,1819944,18959544,5
20787,1467872,22966748,0
20797,1740676,14261344,5
20798,1898436,6169384,0
20799,1711484,31720048,0
20802,1906908,13220644,5
20817,1414132,15775292,5
20825,1519104,16753736,0
20828,1811048,13943084,5
20833,1898376,51432908,5
20836,1425340,51260884,0
20844,1551224,56955760,5
20854,1815664,17581156,5
20861,1793472,53545496,0
20888,986976,22667372,5
20923,1142496,45695980,5
20925,1281532,27750104,5
20999,1170720,34572248,5
21002,555484,56407364,0
21021,1762164,55697112,5
21039,1752208,21226936,5
21041,1940796,18429852,5
21051,1435784,29649968,5
21076,1954068,18429852,5
21082,1944716,21308828,5
21084,1435496,40523624,0
21094,1375000,13602020,0
21104,1869560,53256824,0
21131,1680088,11453656,5
21175,664192,20884724,5
21179,1783516,47259616,5
21193,790272,42262856,5
21198,1775772,56862684,5
21212,974140,43055216,0
21242,1468112,31946712,5
21250,1683304,5916908,5
21253,1374896,46147400,5
21275,1843188,45549552,5
21328,1899924,22240760,0
21329,1436576,46653176,5
21365,1897516,37558044,0
21370,1563600,42133876,5
21393,1348220,20745828,5
21421,1410284,8803676,0
21458,658704,13827848,0
21495,677836,34108744,0
21544,1733396,24919476,5
21552,1757556,17409544,5
21567,632600,47940108,5
21586,1419968,28594216,5
21589,1792776,53373028,5
21590,1870832,55612560,0
21594,1808064,28085660,5
21605,658704,6935044,5
21606,1865164,54100188,0
21614,1842448,22667372,3
21633,916304,56933168,4
21638,754100,56222812,0
21673,1347924,15418652,5
21693,1757556,20745828,0
21694,1793992,18878204,5
21696,1793876,31083396,5
21705,1751232,39548072,5
21713,1906448,17599928,5
21738,921040,45467696,4
21776,1747144,25858972,0
21805,702144,45314868,5
21810,693692,11817980,5
21815,1983468,57195020,5
21844,1388556,7556868,5
21856,936788,24851792,4
21858,590892,14893920,5
21862,1303504,44483468,0
21876,1908872,19180564,0
21887,1701708,56468368,0
21912,1864224,54100188,0
21917,1751360,45467696,0
21919,1930320,13525036,0
21933,694384,42192520,0
21945,1954408,54679372,0
21980,1816040,45203872,5
22003,1142516,29653856,5
22030,1289956,13132412,5
22049,1181828,2466472,0
22054,1340080,27491972,5
22070,1781744,11032540,5
22114,1225060,19008764,4
22115,1403124,47727092,0
22120,1348220,36605984,5
22145,1278880,14786572,5
22148,619688,47940108,0
22149,1675124,50390032,5
22164,1788836,21047876,5
22180,1162504,20060924,5
22194,1620420,41332064,5
22198,1008152,47005684,0
22205,1809600,54755772,5
22209,705980,49032672,0
22229,1519008,1934996,5
22231,1525660,53511976,2
22240,1750560,37126696,5
22243,1281408,43996364,0
22268,1414132,48889436,5
22274,669460,32874216,0
22276,703472,5345156,0
22304,1435496,30760924,0
22345,1295304,5581748,5
22402,1664864,17040360,5
22435,1726968,29667444,5
22458,758416,27444384,5
22475,1435288,9905588,0
22500,1440232,32919804,5
22506,537752,4667392,5
22508,1174764,8665064,0
22521,1387740,50576276,5
22527,1789064,24836704,5
22609,1798016,12992456,0
22621,1685148,44152852,0
22640,1723800,43867448,0
22657,683992,37947236,3
22667,1618900,49844932,5
22671,1792444,39410500,5
22690,884180,5776768,5
22750,1334980,40765032,5
22758,1789008,31720048,5
22771,563524,27970084,0
22783,1348220,47435572,0
22786,1734104,16326808,5
22791,744712,12739912,5
22804,1171044,11091300,5
22806,628612,20741004,0
22810,789368,31057784,5
22814,1341116,43254092,5
22852,699376,24535344,5
22856,789368,44118768,0
22882,1840344,20149800,4
22886,792472,25392524,0
22914,928228,16187972,5
22949,1720332,45862168,5
22973,1395020,41281112,5
23085,1748136,44789288,0
23097,1775800,48828592,0
23098,1685216,7890736,0
23104,1360292,448156,4
23126,1249664,12260820,5
23134,1704748,17670232,5
23136,1142536,43784980,3
23144,1395020,54118676,3
23149,1446400,6145920,4
23159,1262608,18717160,5
23264,1816336,27945356,5
23278,1837172,48261964,5
23312,1630892,14339404,0
23348,1816156,50048844,5
23360,899920,16029440,0
23378,652100,33205724,5
23421,1162672,19143380,5
23424,693476,56746968,1
23466,1908268,18003004,5
23469,1900096,27651280,5
23556,1871108,21061368,0
23564,1384460,5533868,0
23588,885620,43124092,0
23599,885248,22098416,0
23626,1871360,49550688,5
23642,1177068,45158536,5
23659,1720332,7487028,5
23683,1654732,52776504,5
23686,1480760,18089296,5
23696,627892,3385200,0
23715,1198272,46899916,5
23719,1845764,43236168,0
23731,1751128,33568920,0
23735,901356,55991440,5
23768,955356,11779876,5
23787,1085384,39027004,4
23796,1871424,3183192,4
23801,1122520,5413188,5
23817,1848280,55498260,5
23828,1645536,47192680,5
23832,1008152,5401188,0
23844,577304,17040360,5
23893,1085632,32470488,5
23903,1314048,30511780,5
23918,1720672,42715756,5
23933,1177028,33628208,4
23947,1701676,39548072,5
23963,594884,3940824,5
23964,1600740,25010564,5
23988,1615332,31415140,0
23995,1281408,20556788,5
24003,1645536,52229236,5
24025,1748124,10529144,5
24056,1322680,14467268,5
24075,1845848,35039104,5
24107,903064,30057352,5
24112,1825588,46249792,0
24126,1793724,28649064,5
24131,933060,23734616,5
24163,658024,5169536,5
24196,1908268,4495632,5
24202,1837140,52702764,5
24203,1752940,56721696,5
24206,1272328,21331908,5
24207,1698008,21163276,0
24212,1860040,11491080,5
24229,555484,5472888,0
24246,2003692,51551344,0
24247,1846936,1934996,0
24252,1441640,50051584,5
24259,1997088,54687720,5
24289,936788,56500616,5
24306,656604,3801348,5
24307,1181820,58613820,5
24308,1881796,57891060,5
24338,1864052,3094288,5
24345,1550140,28649064,5
24353,616140,19348680,5
24355,1263000,57190544,0
24357,1526308,53174232,5
24364,1435288,28649064,5
24421,1739056,15854688,5
24437,1780272,45170900,4
24438,1379692,40271168,5
24455,1941752,26970776,0
24471,1635168,36936244,0
24491,664248,15702712,5
24546,921048,17040360,5
24549,697024,8655400,3
24551,1817916,14893920,5
24574,1246820,18940364,5
24575,1808044,10266468,0
24614,1837180,55154144,0
24623,1409040,31458576,0
24656,1772996,38861832,0
24676,1726796,52768172,5
24682,1808044,18349340,0
24699,1407408,25114768,5
24738,1767764,38040488,0
24739,1793704,8913324,0
24743,1458744,44997912,5
24792,1527548,9701860,5
24813,1285988,47275520,5
24831,1384460,23541892,5
24859,1301384,7487028,5
24864,1620420,43900672,0
24877,779092,44152852,0
24883,790348,12307264,0
24925,590840,5413188,0
24947,1772996,19945020,5
24975,1618888,22427116,0
24981,1364084,25767796,5
25019,746160,19051892,0
25028,555484,41206128,5
25048,1618940,52306584,5
25081,675148,8679084,0
25114,1519104,20295628,5
25124,785428,27247636,0
25129,1341704,8850476,5
25163,1250484,17884316,5
25164,1494720,18349340,5
25166,794652,8856380,0
25192,900428,8571504,5
25194,1476312,32700388,5
25211,947704,35614936,0
25213,624436,57198624,5
25222,1690628,54687720,5
25227,1570304,40142256,0
25249,1421412,27960648,1
25252,1367656,13809532,5
25260,1332100,45158536,5
25295,1418520,36761048,5
25302,656836,4664980,0
25320,1974760,57552040,3
25325,1780132,55805696,4
25340,1339588,54503080,0
25363,702144,54869560,5
25366,1906448,8315432,0
25390,771088,22940104,5
25404,1908296,28731336,5
25408,1733396,12997604,5
25418,939820,58398116,5
25422,1929480,32554888,5
25425,1375000,10865284,5
25436,556800,14327868,4
25459,1162596,43324548,5
25461,1865760,21003876,0
25474,1953956,57019836,5
25507,937936,24323392,5
25518,1918108,55264992,0
25541,955392,25662776,5
25575,1960932,51041548,0
25600,1727280,3507312,5
25605,1527548,26579888,5
25613,1697548,48306892,0
25624,693700,4019824,0
25625,1525200,51551344,5
25630,1506044,55006080,5
25637,745300,37951008,5
25640,780056,21486928,5
25642,1614664,51142560,4
25646,887848,56760592,5
25650,2006912,7556868,5
25655,1818188,56325456,5
25703,673236,11928024,5
25752,1526164,26836052,5
25776,1630788,26438948,5
25779,1278880,13880836,0
25803,1703796,20556788,0
25808,1816940,56025008,0
25818,1314144,39381584,5
25829,1734768,36625116,5
25897,1842448,53256824,0
25899,1762164,8944876,1
25902,1853300,40532232,5
25928,1799516,13698512,5
25934,677884,55538744,5
25990,1740356,21923928,0
25991,1375868,52250892,5
26023,1246944,14919048,5
26032,1167860,14572024,5
26043,1698204,13192292,0
26045,684392,52091244,5
26052,686372,18986780,5
26065,1801352,9951896,0
26066,1304792,48116924,5
26086,1842944,27644248,0
26108,1688820,39273688,0
26114,1645056,22636532,5
26119,522740,45811480,5
26121,1892056,44530772,5
26140,821728,13655072,5
26169,1563592,56222812,5
26170,1487688,13698512,0
26200,1973232,5373484,0
26203,1954068,51151896,0
26214,642412,44997912,5
26227,1774280,10839808,5
26288,554348,18154748,5
26292,771088,55230292,0
26297,1726968,18169604,4
26354,1789128,44433016,5
26356,1384460,9925192,0
26364,1838948,27970084,0
26365,1304776,42908972,5
26376,825952,29728564,0
26378,887864,1934996,0
26394,1434896,4238864,5
26413,1727692,5906148,5
26456,1845588,10526360,0
26464,1714888,29311128,0
26480,1842468,54053392,4
26482,1793976,33166200,5
26518,1941860,22973140,5
26527,1660904,20816928,0
26555,1696364,50837872,5
26558,1870092,57105392,1
26561,1701620,53779564,5
26607,1871360,25875632,5
26617,749208,55395132,0
26625,1225032,34525200,5
26636,1339588,22927700,5
26660,1281684,52776504,5
26707,1340168,10636704,5
26715,1169916,18349340,5
26716,1792308,2998660,0
26724,1146804,17599928,0
26742,1822984,48643044,0
26794,1734924,8049092,5
26812,753016,16759348,0
26821,1163060,4329460,5
26835,1727692,4710736,0
26865,1620420,42715756,5
26871,1799516,49568804,0
26890,1864180,15680760,0
26898,1284984,54327196,1
26907,1818700,11453656,5
26915,1683772,49309536,5
26923,752740,7056228,0
26974,663232,32891208,0
27003,1336472,55676940,5
27013,1620372,27424488,0
27017,670632,41483300,5
27052,884180,8315432,0
27063,556876,52706176,5
27071,1799516,35765052,5
27079,1855396,6160044,0
27094,558780,39872360,0
27095,617456,55612560,5
27103,1845764,55326700,0
27105,584628,21596072,5
27130,1720332,30726384,4
27132,753016,50288972,5
27168,1341304,55760404,0
27206,1728604,40532232,0
27209,1173220,28878748,0
27212,1290176,46682576,5
27249,1414132,41963412,5
27255,1337440,20557472,5
27264,1724444,4575924,5
27275,1741552,38780176,5
27296,652364,11589132,5
27311,1843628,7964272,0
27364,1388556,46263036,0
27368,1724592,18587684,5
27371,1714680,48082688,0
27377,1008184,24851792,5
27403,1908260,33712236,0
27414,1688820,47072024,0
27427,1774240,11183200,0
27429,920932,17884316,0
27447,1906760,31548456,4
27448,1758184,27442808,5
27478,1769168,19945020,0
27496,1278880,8307716,5
27500,986032,51260884,4
27505,1881796,8665064,5
27513,1290196,35765052,5
27524,1915544,56126752,0
27544,1696464,37798632,5
27558,1899376,48116924,5
27568,1692072,15190600,5
27587,1314732,14588744,0
27611,1225060,7487028,5
27612,1488532,17466572,0
27630,1776560,5863760,5
27631,1917708,50859048,5
27641,1845036,7248668,0
27649,1694292,22317696,0
27676,1447148,33508948,5
27677,1441500,33166200,5
27686,1781744,45342072,5
27696,1268908,45467696,0
27721,1435972,8850476,5
27738,1402408,6169344,0
27745,1702076,48481968,5
27754,1161440,47668844,5
27773,1170112,10426248,0
27835,1142496,41933856,5
27872,584648,46309772,5
27878,1690368,7310616,5
27926,1375000,7861844,0
27932,1818164,45959536,0
27939,1438796,32979688,5
27940,580128,21320520,5
27943,1726788,51151896,5
27959,552316,50863476,5
27962,1721488,32816608,5
27967,1721488,50157812,4
27978,903204,25522752,0
27983,1268924,5328040,5
27984,1008400,20198104,5
27993,1714960,34961292,5
28000,606876,51240560,4
28003,1836648,50646176,5
28015,1170740,54869560,4
28033,1732120,39757160,5
28041,1915888,15889120,5
28056,1891308,17599928,3
28088,567768,55805696,4
28094,1526404,29475200,4
28131,1808056,10956604,5
28135,1919308,27767592,5
28138,628864,4877772,4
28148,1817196,7358860,5
28162,1635184,53743980,0
28171,1888276,28543308,0
28192,1892188,33533020,0
28195,1858904,58329732,0
28209,1128012,47366980,0
28227,911980,21369740,4
28228,1869796,57271752,5
28236,1715708,19755964,5
28239,1435224,7487028,5
28242,1976428,3597676,5
28248,1284968,43369820,5
28265,1162596,31475332,4
28267,627892,7398836,5
28293,1979156,51551344,5
28299,1974372,15386376,5
28312,1897508,26370992,5
28323,1412536,49169928,0
28331,1262608,39724404,5
28349,1732120,31548456,5
28382,1863872,47282200,5
28383,1414100,35147516,0
28388,1710840,32032260,0
28402,1802028,32888660,5
28404,1724444,42109272,5
28415,1526308,57083000,0
28418,1715596,46728780,5
28450,555484,8850476,0
28452,1937604,14928196,0
28461,744672,10168500,5
28462,1526308,47005684,5
28487,1447352,13913752,0
28488,1932108,53222892,5
28497,1697760,39273688,5
28498,1983132,40152588,0
28499,1997168,44202592,5
